match_id,city,stadium,venue_id,country
12370186,Carnac,C#2 ORSON BAY,44561,France
12370187,Carnac,C#3 QUIETALIS,44564,France
12370188,Carnac,C#2 ORSON BAY,44561,France
12370189,Carnac,Central,39683,France
12370190,Carnac,Central,39683,France
12370191,Carnac,C#2 ORSON BAY,44561,France
12370192,Carnac,C#3 QUIETALIS,44564,France
12370193,Carnac,C#2 ORSON BAY,44561,France
12370194,Carnac,Central,39683,France
12370217,Santo Domingo,Court 10,19917,Dominican Republic
12370221,Klagenfurt,Court 5,44549,Austria
12370222,Klagenfurt,Court 3,44554,Austria
12370223,Klagenfurt,Court 5,44549,Austria
12370224,Klagenfurt,Court 3,44554,Austria
12370227,Klagenfurt,Court 4,44550,Austria
12370231,Klagenfurt,Court 2,44551,Austria
12370232,Klagenfurt,Court 4,44550,Austria
12370233,Klagenfurt,Court 4,44550,Austria
12370236,Klagenfurt,Court 5,44549,Austria
12370240,Vicenza,CENTRALE,21891,Italy
12370251,Baotou,Court 1,21802,China
12370279,Klagenfurt,Court 2,44551,Austria
12370284,Carnac,Central,39683,France
12370285,Carnac,C#2 ORSON BAY,44561,France
12370298,La Marsa,HYUNDAI Court,39699,Tunisia
12370377,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12370378,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12370379,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12370380,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12370381,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12370382,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12370383,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12370384,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12370385,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12370387,La Marsa,HYUNDAI Court,39699,Tunisia
12370388,Vicenza,Campo 4,44560,Italy
12370389,Otocec,Court 5,29473,Slovenia
12370390,Otocec,Court 3,29458,Slovenia
12370391,Otocec,Court 5,29473,Slovenia
12370392,Otocec,Court 2,29472,Slovenia
12370393,Otocec,Court 1,29457,Slovenia
12370394,Otocec,Court 4,29459,Slovenia
12370395,Otocec,Court 3,29458,Slovenia
12370396,Otocec,Court 3,29458,Slovenia
12370397,Otocec,Court 4,29459,Slovenia
12370401,Otocec,Court 2,29472,Slovenia
12370403,Otocec,Court 1,29457,Slovenia
12370407,Otocec,Court 1,29457,Slovenia
12370408,Otocec,Court 4,29459,Slovenia
12370409,Otocec,Court 2,29472,Slovenia
12370410,Otocec,Court 5,29473,Slovenia
12370412,Constanta,Court 1,36265,Romania
12370413,Constanta,Court 4,36257,Romania
12370414,Constanta,Court 2,36262,Romania
12370415,Constanta,Court 2,36262,Romania
12370416,Constanta,Court 6,39653,Romania
12370417,Constanta,Court 5,36260,Romania
12370418,Constanta,Court 1,36265,Romania
12370419,Constanta,Court 4,36257,Romania
12370420,Constanta,Court 3,36258,Romania
12370421,Constanta,Court 5,36260,Romania
12370422,Constanta,Court 6,39653,Romania
12370423,Constanta,Court 6,39653,Romania
12370426,Constanta,Court 3,36258,Romania
12370433,La Nucia,Court 5,31600,Spain
12370434,La Nucia,Court 4,31599,Spain
12370435,La Nucia,Court 3,31598,Spain
12370436,La Nucia,Court 5,31600,Spain
12370437,La Nucia,Court 4,31599,Spain
12370438,La Nucia,Court 1,31597,Spain
12370439,La Nucia,Court 2,31596,Spain
12370440,La Nucia,Court 2,31596,Spain
12370441,La Nucia,Centre Court,31601,Spain
12370442,La Nucia,Court 3,31598,Spain
12370443,La Nucia,Court 4,31599,Spain
12370448,Gyula,Court 4,22105,Hungary
12370449,Gyula,Court 3,22102,Hungary
12370450,Gyula,Court 1,22101,Hungary
12370451,Gyula,Court 3,22102,Hungary
12370452,Gyula,Court 4,22105,Hungary
12370453,Gyula,Court 1,22101,Hungary
12370454,Gyula,Court 4,22105,Hungary
12370455,Gyula,Court 3,22102,Hungary
12370461,Kursumlijska Banja,Court 7,41293,Serbia
12370463,La Nucia,Court 2,31596,Spain
12370464,Galati,Court 3,44547,Romania
12370466,Galati,Court 1,44548,Romania
12370467,Galati,Court 1,44548,Romania
12370468,Galati,Court 3,44547,Romania
12370469,La Nucia,Court 5,31600,Spain
12370470,Galati,Court 4,44546,Romania
12370471,Galati,Court 1,44548,Romania
12370472,La Nucia,Court 1,31597,Spain
12370473,Galati,Court 4,44546,Romania
12370480,Monastir,Court 6,23890,Tunisia
12370481,Monastir,Court 1,23881,Tunisia
12370482,Monastir,Court 8,24180,Tunisia
12370483,Monastir,Court 1,23881,Tunisia
12370484,Monastir,Court 8,24180,Tunisia
12370485,Monastir,Court 7,23891,Tunisia
12370486,Monastir,Court Central,23361,Tunisia
12370487,Monastir,Court 7,23891,Tunisia
12370488,Monastir,Court 7,23891,Tunisia
12370489,Monastir,Court 2,23360,Tunisia
12370490,Monastir,Court 6,23890,Tunisia
12370491,Monastir,Court 5,23362,Tunisia
12370492,Monastir,Court 3,23363,Tunisia
12370493,Monastir,Court 1,23881,Tunisia
12370494,Monastir,Court 4,23364,Tunisia
12370495,Monastir,Court 4,23364,Tunisia
12370496,Monastir,Court 2,23360,Tunisia
12370497,Monastir,Court 1,23881,Tunisia
12370498,Monastir,Court 2,23360,Tunisia
12370499,Monastir,Court 7,23891,Tunisia
12370500,Monastir,Court 4,23364,Tunisia
12370501,Monastir,Court 6,23890,Tunisia
12370502,Monastir,Court 8,24180,Tunisia
12370503,Monastir,Court Central,23361,Tunisia
12370504,Monastir,Court Central,23361,Tunisia
12370505,Monastir,Court 3,23363,Tunisia
12370506,Monastir,Court 5,23362,Tunisia
12370517,Troisdorf,Show Court 1 (3),44581,Germany
12370518,Troisdorf,Court 5 ,25116,Germany
12370519,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370520,Troisdorf,Show Court 2 (4),44582,Germany
12370521,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370522,Troisdorf,Court 5 ,25116,Germany
12370523,Troisdorf,Show Court 1 (3),44581,Germany
12370524,Troisdorf,Court 5 ,25116,Germany
12370525,Troisdorf,Show Court 1 (3),44581,Germany
12370526,Troisdorf,Show Court 2 (4),44582,Germany
12370527,Troisdorf,Show Court 1 (3),44581,Germany
12370528,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370529,Troisdorf,Court 5 ,25116,Germany
12370530,Troisdorf,M.A.R.A. Court (2),39713,Germany
12370531,Troisdorf,Show Court 2 (4),44582,Germany
12370532,Troisdorf,Show Court 2 (4),44582,Germany
12370533,Monastir,Court 3,23363,Tunisia
12370534,Vrhnika,TK Dragomer 2,44585,Slovenia
12370535,Vrhnika,Court 1,44586,Slovenia
12370536,Vrhnika,Court 2,44588,Slovenia
12370537,Vrhnika,TK Dragomer 1,44589,Slovenia
12370538,Vrhnika,TK Dragomer 2,44585,Slovenia
12370539,Vrhnika,TK Dragomer 1,44589,Slovenia
12370540,Vrhnika,Court 1,44586,Slovenia
12370541,Vrhnika,TK Dragomer 2,44585,Slovenia
12370542,Vrhnika,Court 2,44588,Slovenia
12370543,Vrhnika,TK Dragomer 1,44589,Slovenia
12370544,Vrhnika,Court 1,44586,Slovenia
12370545,Vrhnika,TK Dragomer 1,44589,Slovenia
12370546,Vrhnika,Court 1,44586,Slovenia
12370547,Vrhnika,Court 2,44588,Slovenia
12370548,Vrhnika,Court 2,44588,Slovenia
12370549,Vrhnika,Court 1,44586,Slovenia
12370554,Constanta,Court 5,36260,Romania
12370558,Constanta,Court 3,36258,Romania
12370559,Constanta,Court 2,36262,Romania
12370565,Brescia,Court 4,22006,Italy
12370566,Brescia,Court 3,19623,Italy
12370567,Brescia,CENTER (Court 2),22007,Italy
12370568,Brescia,Court 3,19623,Italy
12370569,Brescia,Court 3,19623,Italy
12370570,Brescia,Court 4,22006,Italy
12370571,Brescia,Court 3,19623,Italy
12370572,Brescia,Court 4,22006,Italy
12370573,Brescia,CENTER (Court 2),22007,Italy
12370574,Brescia,CENTER (Court 2),22007,Italy
12370575,Brescia,CENTER (Court 2),22007,Italy
12370576,Brescia,Court 4,22006,Italy
12370577,Brescia,Court 4,22006,Italy
12370578,Brescia,Court 3,19623,Italy
12370579,Brescia,CENTER (Court 2),22007,Italy
12370580,Brescia,CENTER (Court 2),22007,Italy
12370599,La Nucia,Court 3,31598,Spain
12370600,Kursumlijska Banja,Court 3,39051,Serbia
12370601,Kursumlijska Banja,Court 7,41293,Serbia
12370602,Kursumlijska Banja,Court 3,39051,Serbia
12370603,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370604,Kursumlijska Banja,Court 7,41293,Serbia
12370605,Kursumlijska Banja,Court 5,39046,Serbia
12370606,Kursumlijska Banja,Court 1,39048,Serbia
12370607,Kursumlijska Banja,Court 3,39051,Serbia
12370608,Kursumlijska Banja,Court 1,39048,Serbia
12370609,Kursumlijska Banja,Court 8,41291,Serbia
12370610,Kursumlijska Banja,Court 4,39044,Serbia
12370611,Kursumlijska Banja,Court 5,39046,Serbia
12370612,Kursumlijska Banja,Court 2,39050,Serbia
12370613,Kursumlijska Banja,Court 8,41291,Serbia
12370614,Kursumlijska Banja,Court 5,39046,Serbia
12370615,Kursumlijska Banja,Court 8,41291,Serbia
12370616,Kursumlijska Banja,Court 1,39048,Serbia
12370617,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370618,Kursumlijska Banja,Court 4,39044,Serbia
12370619,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370620,Kursumlijska Banja,Court 7,41293,Serbia
12370621,Kursumlijska Banja,Court 7,41293,Serbia
12370622,Kursumlijska Banja,Court 2,39050,Serbia
12370623,Kursumlijska Banja,Court 2,39050,Serbia
12370624,Kursumlijska Banja,Court 4,39044,Serbia
12370625,Kursumlijska Banja,Court 4,39044,Serbia
12370626,Kursumlijska Banja,Court 8,41291,Serbia
12370627,Kursumlijska Banja,Court 1,39048,Serbia
12370628,Galati,Court 3,44547,Romania
12370630,Monastir,Court 6,23890,Tunisia
12370631,La Nucia,Court 1,31597,Spain
12370634,Monastir,Court 5,23362,Tunisia
12370635,Kursumlijska Banja,Court 3,39051,Serbia
12370636,Monastir,Court Central,23361,Tunisia
12370637,Kursumlijska Banja,Court 2,39050,Serbia
12370638,Kursumlijska Banja,Court 5,39046,Serbia
12370642,Vicenza,CAMPO 5,21892,Italy
12370643,Bol,Court 11,44515,Croatia
12370644,Bol,Court 10,44510,Croatia
12370645,Bol,Court 15,44523,Croatia
12370646,Bol,Court 1,44518,Croatia
12370647,Bol,Court 8,44508,Croatia
12370648,Bol,Court 8,44508,Croatia
12370649,Bol,Court 8,44508,Croatia
12370650,Bol,Court 1,44518,Croatia
12370651,Bol,Stadion,44539,Croatia
12370652,Bol,Court 3,44506,Croatia
12370653,Bol,Court 1,44518,Croatia
12370654,Bol,Court 15,44523,Croatia
12370655,Bol,Court 3,44506,Croatia
12370656,Bol,Court 11,44515,Croatia
12370657,Bol,Court 9,44512,Croatia
12370658,Bol,Court 11,44515,Croatia
12370659,Bol,Court 1,44518,Croatia
12370660,Bol,Court 9,44512,Croatia
12370661,Bol,Court 9,44512,Croatia
12370662,Bol,Court 15,44523,Croatia
12370663,Bol,Court 3,44506,Croatia
12370664,Bol,Court 10,44510,Croatia
12370665,Bol,Court 10,44510,Croatia
12370668,Montemor-O-Novo,Court 3,23488,Portugal
12370669,Montemor-O-Novo,Court 1,23533,Portugal
12370670,Montemor-O-Novo,Court 2,23487,Portugal
12370671,Montemor-O-Novo,Court 2,23487,Portugal
12370672,Montemor-O-Novo,Court 1,23533,Portugal
12370673,Montemor-O-Novo,Court 1,23533,Portugal
12370674,Montemor-O-Novo,Court 2,23487,Portugal
12370675,Montemor-O-Novo,Court 1,23533,Portugal
12370676,Montemor-O-Novo,Court 3,23488,Portugal
12370677,Montemor-O-Novo,Court 3,23488,Portugal
12370678,Montemor-O-Novo,Court 1,23533,Portugal
12370679,Montemor-O-Novo,Court 2,23487,Portugal
12370680,Montemor-O-Novo,Court 1,23533,Portugal
12370681,Montemor-O-Novo,Court 2,23487,Portugal
12370682,Montemor-O-Novo,Court 3,23488,Portugal
12370683,Montemor-O-Novo,Court 3,23488,Portugal
12370689,Little Rock,Court 1,25341,USA
12370692,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12370772,Little Rock,Court 13,25340,USA
12370923,Little Rock,Stadium,25339,USA
12370942,Little Rock,Stadium,25339,USA
12370944,Santo Domingo,Court 2,19915,Dominican Republic
12370945,Santo Domingo,Stadium,19916,Dominican Republic
12370946,Santo Domingo,Court 1,19914,Dominican Republic
12370947,Santo Domingo,Court 3,40143,Dominican Republic
12370948,Santo Domingo,Court 2,19915,Dominican Republic
12370949,Santo Domingo,Court 3,40143,Dominican Republic
12370950,Santo Domingo,Stadium,19916,Dominican Republic
12370951,Santo Domingo,Court 3,40143,Dominican Republic
12370952,Santo Domingo,Court 3,40143,Dominican Republic
12370953,Santo Domingo,Stadium,19916,Dominican Republic
12370954,Santo Domingo,Stadium,19916,Dominican Republic
12370955,Santo Domingo,Court 2,19915,Dominican Republic
12370956,Santo Domingo,Court 2,19915,Dominican Republic
12370957,Santo Domingo,Court 1,19914,Dominican Republic
12370958,Santo Domingo,Court 1,19914,Dominican Republic
12370960,Rio Claro,Court 3,44593,Brazil
12370961,Rio Claro,Center Court,44594,Brazil
12370962,Rio Claro,Court 1,44595,Brazil
12370963,Rio Claro,Court 5,44597,Brazil
12370964,Rio Claro,Center Court,44594,Brazil
12370965,Rio Claro,Center Court,44594,Brazil
12370966,Rio Claro,Court 1,44595,Brazil
12370967,Rio Claro,Court 3,44593,Brazil
12370968,Rio Claro,Court 5,44597,Brazil
12370969,Rio Claro,Court 3,44593,Brazil
12370970,Rio Claro,Court 11,44607,Brazil
12370971,Rio Claro,Court 3,44593,Brazil
12370972,Rio Claro,Center Court,44594,Brazil
12370973,Rio Claro,Court 9,44609,Brazil
12370974,Rio Claro,Court 5,44597,Brazil
12370975,Rio Claro,Center Court,44594,Brazil
12371020,Little Rock,Court 13,25340,USA
12371033,Kingston,T JAMAICA # 1,44416,Jamaica
12371034,Kingston,T JAMAICA # 2,44418,Jamaica
12371035,Kingston,T JAMAICA # 4,44422,Jamaica
12371036,Kingston,T JAMAICA # 1,44416,Jamaica
12371037,Kingston,T JAMAICA # 2,44418,Jamaica
12371038,Kingston,T JAMAICA # 3,44419,Jamaica
12371039,Kingston,T JAMAICA # 3,44419,Jamaica
12371040,Kingston,T JAMAICA # 4,44422,Jamaica
12371080,Little Rock,Court 1,25341,USA
12371224,Klagenfurt,Court 4,44550,Austria
12371225,Santo Domingo,Court 4,40142,Dominican Republic
12371226,Klagenfurt,Court 5,44549,Austria
12371227,Klagenfurt,Court 5,44549,Austria
12371228,Carnac,C#3 QUIETALIS,44564,France
12371229,Klagenfurt,Court 6,44606,Austria
12371230,Klagenfurt,Court 4,44550,Austria
12371231,Carnac,C#2 ORSON BAY,44561,France
12371232,Klagenfurt,Court 3,44554,Austria
12371234,Klagenfurt,Court 6,44606,Austria
12371235,Otocec,Court 3,29458,Slovenia
12371236,Paris,Court 11,25210,France
12371237,Paris,Court  13,21830,France
12371238,Tokyo,Indoor 7,41443,Japan
12371255,San Diego,Court 11,35110,USA
12371256,San Diego,Court 10,35115,USA
12371257,San Diego,Court 11,35110,USA
12371258,San Diego,Court 9,35112,USA
12371259,San Diego,Court 10,35115,USA
12371260,San Diego,Court 10,35115,USA
12371261,San Diego,Court 12,40046,USA
12371262,San Diego,Snapdragon Stadium,34154,USA
12371263,San Diego,Court 16,35109,USA
12371264,San Diego,Snapdragon Stadium,34154,USA
12371265,San Diego,Court 11,35110,USA
12371266,San Diego,Snapdragon Stadium,34154,USA
12371267,San Diego,Court 18,35114,USA
12371268,San Diego,Court 9,35112,USA
12371269,San Diego,Court 17,35111,USA
12371270,San Diego,Court 11,35110,USA
12371271,San Diego,Court 9,35112,USA
12371272,San Diego,Snapdragon Stadium,34154,USA
12371273,San Diego,Court 17,35111,USA
12371274,San Diego,Court 16,35109,USA
12371275,San Diego,Court 18,35114,USA
12371276,San Diego,Court 9,35112,USA
12371277,San Diego,Court 12,40046,USA
12371278,San Diego,Court 16,35109,USA
12371279,San Diego,Court 18,35114,USA
12371280,San Diego,Court 16,35109,USA
12371281,San Diego,Court 17,35111,USA
12371282,San Diego,Court 12,40046,USA
12371283,San Diego,Court 10,35115,USA
12371284,San Diego,Court 12,40046,USA
12371285,San Diego,Court 18,35114,USA
12371286,San Diego,Court 17,35111,USA
12371531,Changwon,Court 14,34945,South Korea
12371532,Changwon,Court D,21791,South Korea
12371533,Changwon,Court C,21792,South Korea
12371534,Changwon,Center Court,21794,South Korea
12371535,Changwon,Court 15,34946,South Korea
12371554,Changwon,Court C,21792,South Korea
12371555,Changwon,Center Court,21794,South Korea
12371556,Changwon,Court 14,34945,South Korea
12371558,Changwon,Court 15,34946,South Korea
12371559,Changwon,Court D,21791,South Korea
12371561,Tokyo,Indoor 6,41444,Japan
12371564,Karuizawa,Court 4,21942,Japan
12371565,Karuizawa,Court 2,21947,Japan
12371566,Karuizawa,Court 4,21942,Japan
12371570,Karuizawa,Court 7,25308,Japan
12371571,Karuizawa,Court 2,21947,Japan
12371573,Karuizawa,Court 9,21943,Japan
12371575,Karuizawa,Court 7,25308,Japan
12371652,Changwon,Court C,21792,South Korea
12371671,Tokyo,Indoor 6,41444,Japan
12371672,Tokyo,INDOOR 5,44207,Japan
12371674,Tokyo,Indoor 8,41445,Japan
12371675,Tokyo,Indoor 7,41443,Japan
12371679,Tokyo,Indoor 6,41444,Japan
12371680,Tokyo,Indoor 7,41443,Japan
12371681,Tokyo,Indoor 8,41445,Japan
12371682,Tokyo,INDOOR 5,44207,Japan
12371695,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12371698,Tokyo,Indoor 8,41445,Japan
12371701,Tokyo,Indoor 7,41443,Japan
12371860,Bol,Court 11,44515,Croatia
12371861,Bol,Court 8,44508,Croatia
12371921,Baotou,Court 3,21801,China
12371922,Baotou,Court 2,40935,China
12371923,Baotou,Court 2,40935,China
12371929,Baotou,Court 1,21802,China
12371936,Baotou,Court 1,21802,China
12371940,Baotou,Court 1,21802,China
12371941,Baotou,Court 3,21801,China
12371970,Changwon,Court C,21792,South Korea
12371971,Changwon,Center Court,21794,South Korea
12371972,Changwon,Court C,21792,South Korea
12371973,Changwon,Court C,21792,South Korea
12371978,Changwon,Center Court,21794,South Korea
12371979,Changwon,Court 15,34946,South Korea
12371980,Changwon,Court 15,34946,South Korea
12371981,Changwon,Court D,21791,South Korea
12371982,Changwon,Court D,21791,South Korea
12371983,Changwon,Center Court,21794,South Korea
12372057,Bol,Court 10,44510,Croatia
12372058,Bol,Court 1,44518,Croatia
12372137,Bol,Court 15,44523,Croatia
12372144,Kiseljak,Court 3,21866,Bosnia & Herzegovina
12372145,Kiseljak,Court 4,21867,Bosnia & Herzegovina
12372153,Bol,Court 11,44515,Croatia
12372229,Bol,Court 3,44506,Croatia
12372230,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12372239,Tokyo,INDOOR 5,44207,Japan
12372240,Tokyo,Indoor 6,41444,Japan
12372241,Monastir,Court 2,23360,Tunisia
12372262,Bol,Court 8,44508,Croatia
12372266,Monastir,Court 3,23363,Tunisia
12372310,Troisdorf,Court 5 ,25116,Germany
12372320,Bol,Court 9,44512,Croatia
12372377,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12372378,Kiseljak,Court 1,21868,Bosnia & Herzegovina
12372400,Monastir,Court 4,23364,Tunisia
12372409,Kiseljak,Court 2,21865,Bosnia & Herzegovina
12372426,Monastir,Court 5,23362,Tunisia
12372524,Monastir,Court 4,23364,Tunisia
12372585,Otocec,Court 1,29457,Slovenia
12372612,Monastir,Court 3,23363,Tunisia
12372719,Monastir,Court 1,23881,Tunisia
12372727,Troisdorf,Show Court 1 (3),44581,Germany
12372728,Troisdorf,M.A.R.A. Court (2),39713,Germany
12372743,Monastir,Court Central,23361,Tunisia
12372746,Otocec,Court 2,29472,Slovenia
12372839,Troisdorf,Show Court 2 (4),44582,Germany
12372904,Galati,Court 3,44547,Romania
12372905,Galati,Court 1,44548,Romania
12372906,Galati,Court 3,44547,Romania
12372907,Galati,Court 1,44548,Romania
12372908,Galati,Court 4,44546,Romania
12372909,Galati,Court 4,44546,Romania
12372910,Galati,Court 3,44547,Romania
12372963,Kursumlijska Banja,Court 1,39048,Serbia
12372965,Kursumlijska Banja,Court 1,39048,Serbia
12372966,Kursumlijska Banja,Court 5,39046,Serbia
12372967,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12372968,Kursumlijska Banja,Court 3,39051,Serbia
12372969,Kursumlijska Banja,Court 1,39048,Serbia
12372970,Kursumlijska Banja,Court 3,39051,Serbia
12372971,Kursumlijska Banja,Court 2,39050,Serbia
12372972,Kursumlijska Banja,Court 4,39044,Serbia
12372973,Kursumlijska Banja,Court 6,39111,Serbia
12372974,Kursumlijska Banja,Court 5,39046,Serbia
12372975,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12372976,Kursumlijska Banja,Court 6,39111,Serbia
12372978,Kursumlijska Banja,Court 5,39046,Serbia
12372979,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12372981,Kursumlijska Banja,Court 2,39050,Serbia
12372982,Kursumlijska Banja,Court 1,39048,Serbia
12372983,Kursumlijska Banja,Court 3,39051,Serbia
12372985,Kursumlijska Banja,Court 2,39050,Serbia
12372986,Kursumlijska Banja,Court 6,39111,Serbia
12372987,Kursumlijska Banja,Court 5,39046,Serbia
12372988,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12372989,Kursumlijska Banja,Court 4,39044,Serbia
12372990,Kursumlijska Banja,Court 2,39050,Serbia
12372991,Kursumlijska Banja,Court 6,39111,Serbia
12372992,Kursumlijska Banja,Court 4,39044,Serbia
12372993,Kursumlijska Banja,Court 3,39051,Serbia
12372994,Kursumlijska Banja,Court 4,39044,Serbia
12372995,Carnac,C#2 ORSON BAY,44561,France
12372996,Carnac,Central,39683,France
12372997,Carnac,Central,39683,France
12372999,Carnac,C#3 QUIETALIS,44564,France
12373001,Carnac,C#3 QUIETALIS,44564,France
12373002,Carnac,Central,39683,France
12373003,Carnac,C#3 QUIETALIS,44564,France
12373004,Carnac,C#2 ORSON BAY,44561,France
12373005,Klagenfurt,Court 5,44549,Austria
12373006,Klagenfurt,Court 6,44606,Austria
12373007,Klagenfurt,Court 2,44551,Austria
12373008,Klagenfurt,Court 2,44551,Austria
12373009,Klagenfurt,Court 3,44554,Austria
