match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12361632,11,first_set_winner,False,True,6/6,8/5,1,548247002,True,-1
12361632,11,first_set_winner,False,True,4/11,18/2,2,548247052,True,1
12361632,12,total_games_won,True,False,7/10,7/4,Over,548685837,True,-1
12361632,12,total_games_won,True,False,17/10,2/10,Under,548685708,True,1
12361633,1,full_time,True,False,11/2,9/6,1,548232647,True,1
12361633,1,full_time,True,False,5/11,3/11,2,548232652,False,-1
12361633,11,first_set_winner,False,False,19/10,6/3,1,548247860,True,1
12361633,11,first_set_winner,False,False,0/5,13/7,2,548247989,False,-1
12361633,12,total_games_won,False,True,5/7,3/2,Over,548693500,False,-1
12361633,12,total_games_won,False,True,0/5,19/6,Under,548693440,False,1
12361635,1,full_time,False,False,15/7,7/5,1,548232836,True,-1
12361635,1,full_time,False,False,17/10,13/3,2,548232876,True,1
12361635,11,first_set_winner,True,True,19/5,12/10,1,548249260,False,-1
12361635,11,first_set_winner,True,True,10/6,17/5,2,548249359,True,1
12361635,12,total_games_won,False,True,12/4,6/6,Over,548701082,False,0
12361635,12,total_games_won,False,True,12/4,14/3,Under,548701014,False,0
12361636,1,full_time,False,True,14/10,19/7,1,548233090,,1
12361636,1,full_time,False,True,6/11,7/6,2,548233094,,-1
12361636,11,first_set_winner,True,False,19/4,7/2,1,548250588,,1
12361636,11,first_set_winner,True,False,1/4,10/11,2,548250659,,-1
12361636,12,total_games_won,False,False,18/4,12/5,Over,548707613,,-1
12361636,12,total_games_won,False,False,1/10,1/9,Under,548707402,,1
12361637,1,full_time,False,True,16/2,5/11,1,548233149,,0
12361637,1,full_time,False,True,18/9,10/7,2,548233157,,0
12361637,11,first_set_winner,False,False,13/11,1/10,1,548251348,,0
12361637,11,first_set_winner,False,False,7/7,5/3,2,548251385,,0
12361637,12,total_games_won,True,False,7/3,9/3,Over,548714902,,0
12361637,12,total_games_won,True,False,10/8,18/8,Under,548714828,,0
12361639,1,full_time,False,False,16/7,17/6,1,548233293,,-1
12361639,1,full_time,False,False,6/9,8/11,2,548233297,,1
12361639,11,first_set_winner,False,False,19/4,1/4,1,548253887,,-1
12361639,11,first_set_winner,False,False,17/11,5/8,2,548254075,,1
12361639,12,total_games_won,True,False,4/6,12/9,Over,548722639,,-1
12361639,12,total_games_won,True,False,2/9,19/5,Under,548722560,,1
12361640,1,full_time,False,False,19/10,16/4,1,548233356,,0
12361640,1,full_time,False,False,9/5,3/6,2,548233364,,0
12361640,11,first_set_winner,True,True,2/11,2/7,1,548255119,,0
12361640,11,first_set_winner,True,True,3/8,14/6,2,548255301,,0
12361640,12,total_games_won,False,False,1/4,5/6,Over,548728219,,0
12361640,12,total_games_won,False,False,4/8,0/7,Under,548728209,,0
12361641,1,full_time,True,True,15/11,8/5,1,548302201,False,-1
12361641,1,full_time,True,True,2/4,19/3,2,548302246,True,0
12361641,11,first_set_winner,False,True,5/9,15/5,1,548313192,True,1
12361641,11,first_set_winner,False,True,13/3,19/2,2,548313200,True,-1
12361641,12,total_games_won,False,False,17/3,1/2,Over,548736603,False,-1
12361641,12,total_games_won,False,False,0/10,11/5,Under,548736510,True,1
12361642,1,full_time,False,True,2/9,6/5,1,548302417,True,-1
12361642,1,full_time,False,True,14/7,7/9,2,548302436,True,1
12361642,11,first_set_winner,True,True,2/6,0/5,1,548314931,False,-1
12361642,11,first_set_winner,True,True,10/8,0/11,2,548315024,False,1
12361642,12,total_games_won,True,True,10/6,6/8,Over,548744198,False,1
12361642,12,total_games_won,True,True,12/7,17/6,Under,548744088,False,-1
12361644,1,full_time,False,False,17/2,3/4,1,548302705,True,0
12361644,1,full_time,False,False,9/5,15/6,2,548302777,False,1
12361644,11,first_set_winner,False,False,6/5,12/10,1,548317117,True,0
12361644,11,first_set_winner,False,False,3/2,10/11,2,548317318,True,0
12361644,12,total_games_won,True,True,1/8,12/9,Over,548750617,False,0
12361644,12,total_games_won,True,True,9/11,1/11,Under,548750580,False,0
12361646,1,full_time,False,True,4/10,12/9,1,548303412,,-1
12361646,1,full_time,False,True,11/4,14/2,2,548303521,,1
12361646,11,first_set_winner,True,False,7/10,2/11,1,548321394,,-1
12361646,11,first_set_winner,True,False,7/9,16/7,2,548321599,,1
12361646,12,total_games_won,True,False,18/6,7/2,Over,548762086,,-1
12361646,12,total_games_won,True,False,14/9,2/8,Under,548762031,,1
12361647,1,full_time,False,True,6/3,8/2,1,548303672,,-1
12361647,1,full_time,False,True,17/9,7/7,2,548303770,,1
12361647,11,first_set_winner,False,False,8/2,10/11,1,548323367,,-1
12361647,11,first_set_winner,False,False,16/11,12/3,2,548323497,,1
12361647,12,total_games_won,False,False,5/3,9/10,Over,548766202,,1
12361647,12,total_games_won,False,False,7/3,12/6,Under,548766171,,-1
12361648,1,full_time,False,True,11/5,3/2,1,548304004,,-1
12361648,1,full_time,False,True,15/9,12/9,2,548304125,,1
12361648,11,first_set_winner,True,False,7/3,1/4,1,548325480,,-1
12361648,11,first_set_winner,True,False,17/3,15/4,2,548325560,,1
12361648,12,total_games_won,False,False,0/5,15/6,Over,548772503,,-1
12361648,12,total_games_won,False,False,8/5,3/2,Under,548772384,,1
12361650,1,full_time,False,True,10/9,18/7,1,548305074,,0
12361650,1,full_time,False,True,0/8,15/8,2,548305573,,0
12361650,11,first_set_winner,False,True,11/5,6/9,1,548327028,,0
12361650,11,first_set_winner,False,True,17/2,5/8,2,548327115,,0
12361650,12,total_games_won,False,True,11/10,2/4,Over,548778741,,0
12361650,12,total_games_won,False,True,1/9,5/2,Under,548778728,,0
12361651,1,full_time,False,True,7/8,9/11,1,548306538,,1
12361651,1,full_time,False,True,13/8,3/9,2,548306664,,-1
12361651,11,first_set_winner,False,False,4/8,10/2,1,548329866,,1
12361651,11,first_set_winner,False,False,8/11,17/4,2,548330019,,-1
12361651,12,total_games_won,True,True,15/2,9/6,Over,548782584,,-1
12361651,12,total_games_won,True,True,11/6,14/2,Under,548782574,,1
12361665,1,full_time,False,False,3/8,1/4,1,548307427,,0
12361665,1,full_time,False,False,7/9,16/2,2,548307528,,0
12361665,11,first_set_winner,False,False,14/9,19/2,1,548332869,,0
12361665,11,first_set_winner,False,False,19/4,19/7,2,548332891,,0
12361665,12,total_games_won,False,True,9/4,9/2,Over,548792642,,0
12361665,12,total_games_won,False,True,0/5,18/6,Under,548792626,,0
12361883,1,full_time,False,False,3/7,11/6,1,548327204,False,1
12361883,1,full_time,False,False,3/7,8/3,2,548327421,True,-1
12361883,11,first_set_winner,False,False,3/9,15/5,1,548357180,True,1
12361883,11,first_set_winner,False,False,2/2,17/2,2,548357423,True,-1
12361883,12,total_games_won,False,False,8/6,8/3,Over,557434779,False,-1
12361883,12,total_games_won,False,False,19/7,0/7,Under,557434582,True,1
12361884,1,full_time,True,True,15/7,2/8,1,548326781,False,1
12361884,1,full_time,True,True,6/8,3/2,2,548326898,True,-1
12361884,11,first_set_winner,True,True,14/10,2/11,1,548354627,True,1
12361884,11,first_set_winner,True,True,6/3,10/8,2,548354711,False,-1
12361884,12,total_games_won,True,False,6/11,11/4,Over,556728175,False,0
12361884,12,total_games_won,True,False,3/4,7/2,Under,556727990,True,0
12361885,1,full_time,True,False,13/10,7/3,1,548326213,True,-1
12361885,1,full_time,True,False,19/11,15/6,2,548326323,True,1
12361885,11,first_set_winner,False,True,15/7,16/10,1,548352926,False,-1
12361885,11,first_set_winner,False,True,12/10,0/5,2,548353000,True,1
12361885,12,total_games_won,False,False,6/3,4/7,Over,555668292,True,0
12361885,12,total_games_won,False,False,0/2,18/5,Under,555668234,False,0
12361886,1,full_time,False,True,18/11,18/3,1,548325757,False,1
12361886,1,full_time,False,True,8/2,9/8,2,548325820,True,-1
12361886,11,first_set_winner,False,True,2/6,12/2,1,548350134,True,1
12361886,11,first_set_winner,False,True,2/10,16/2,2,548350204,False,-1
12361886,12,total_games_won,False,True,2/7,1/7,Over,556588876,False,0
12361886,12,total_games_won,False,True,2/7,7/11,Under,556588812,False,0
12361887,1,full_time,True,True,6/8,0/2,1,548325357,False,1
12361887,1,full_time,True,True,14/4,10/9,2,548325413,True,-1
12361887,11,first_set_winner,False,False,5/6,15/5,1,548348674,True,1
12361887,11,first_set_winner,False,False,2/3,15/3,2,548348724,True,-1
12361887,12,total_games_won,False,False,2/4,15/4,Over,557189868,True,0
12361887,12,total_games_won,False,False,2/10,18/8,Under,557189761,True,0
12361888,1,full_time,False,True,11/9,5/2,1,548324969,False,0
12361888,1,full_time,False,True,6/11,16/4,2,548325076,True,0
12361888,11,first_set_winner,False,False,12/6,16/6,1,548345384,False,0
12361888,11,first_set_winner,False,False,12/4,2/9,2,548345558,False,0
12361888,12,total_games_won,True,True,19/3,3/4,Over,556503427,False,0
12361888,12,total_games_won,True,True,10/2,19/7,Under,556503402,False,0
12361889,1,full_time,True,True,11/6,1/10,1,548323895,True,1
12361889,1,full_time,True,True,14/3,11/3,2,548324129,False,-1
12361889,11,first_set_winner,True,True,19/11,13/5,1,548341157,True,1
12361889,11,first_set_winner,True,True,10/5,4/9,2,548341290,False,-1
12361889,12,total_games_won,True,True,9/3,6/5,Over,557424615,False,0
12361889,12,total_games_won,True,True,19/3,1/7,Under,557424549,False,0
12361891,1,full_time,True,True,12/3,8/7,1,548322828,True,-1
12361891,1,full_time,True,True,3/3,5/6,2,548322932,True,1
12361891,11,first_set_winner,False,False,10/5,16/6,1,548334125,True,0
12361891,11,first_set_winner,False,False,12/8,19/8,2,548334357,True,0
12361891,12,total_games_won,True,False,14/7,9/8,Over,556452644,False,1
12361891,12,total_games_won,True,False,14/6,7/6,Under,556452578,False,-1
12361892,1,full_time,False,True,11/11,19/10,1,548322194,False,0
12361892,1,full_time,False,True,10/7,6/2,2,548322401,True,0
12361892,11,first_set_winner,False,False,16/8,2/5,1,548331908,False,0
12361892,11,first_set_winner,False,False,14/4,16/7,2,548332044,False,0
12361892,12,total_games_won,True,False,5/10,17/9,Over,557377497,True,-1
12361892,12,total_games_won,True,False,14/3,15/9,Under,557377478,False,1
12361894,1,full_time,True,False,11/11,14/11,1,548266753,True,-1
12361894,1,full_time,True,False,15/6,6/10,2,548266813,True,1
12361894,11,first_set_winner,True,False,1/6,19/5,1,548293555,True,-1
12361894,11,first_set_winner,True,False,11/6,10/6,2,548293584,True,1
12361894,12,total_games_won,False,True,19/2,16/6,Over,556359387,True,0
12361894,12,total_games_won,False,True,18/9,0/11,Under,556359271,False,0
12361895,1,full_time,False,True,16/10,15/2,1,548265908,True,1
12361895,1,full_time,False,True,5/8,16/9,2,548266139,True,-1
12361895,11,first_set_winner,False,False,12/4,2/7,1,548291123,True,1
12361895,11,first_set_winner,False,False,4/11,10/11,2,548291218,True,-1
12361895,12,total_games_won,False,False,16/6,1/6,Over,556336027,True,0
12361895,12,total_games_won,False,False,3/6,14/2,Under,556335927,True,0
12361896,1,full_time,False,False,2/4,18/3,1,548264775,True,-1
12361896,1,full_time,False,False,16/10,2/6,2,548265010,True,1
12361896,11,first_set_winner,False,False,8/3,10/3,1,548287852,False,-1
12361896,11,first_set_winner,False,False,18/4,11/7,2,548287983,False,1
12361896,12,total_games_won,False,True,14/10,13/4,Over,556274552,False,-1
12361896,12,total_games_won,False,True,5/5,9/3,Under,556274479,False,1
12361897,1,full_time,True,False,4/11,6/10,1,548264348,True,-1
12361897,1,full_time,True,False,16/5,12/2,2,548264459,True,1
12361897,11,first_set_winner,True,False,9/2,16/2,1,548286431,True,-1
12361897,11,first_set_winner,True,False,1/10,3/4,2,548286643,False,1
12361897,12,total_games_won,True,True,2/11,12/2,Over,556253703,True,-1
12361897,12,total_games_won,True,True,10/5,11/9,Under,556253646,True,1
12361898,1,full_time,True,True,9/11,14/5,1,548264080,True,1
12361898,1,full_time,True,True,5/5,12/6,2,548264200,True,-1
12361898,11,first_set_winner,True,False,7/2,17/11,1,548284478,True,0
12361898,11,first_set_winner,True,False,1/10,5/4,2,548284583,True,0
12361898,12,total_games_won,True,False,4/11,4/4,Over,556219358,True,-1
12361898,12,total_games_won,True,False,17/8,12/9,Under,556219289,True,1
12361899,1,full_time,False,False,1/2,6/9,1,548263906,True,1
12361899,1,full_time,False,False,16/9,11/5,2,548264021,False,-1
12361899,11,first_set_winner,False,False,7/9,9/3,1,548283468,False,1
12361899,11,first_set_winner,False,False,12/3,1/3,2,548283491,False,-1
12361899,12,total_games_won,False,True,4/7,16/3,Over,556183229,True,0
12361899,12,total_games_won,False,True,7/7,18/3,Under,556183083,True,0
12361902,1,full_time,True,False,4/7,8/9,1,548262728,True,-1
12361902,1,full_time,True,False,7/3,12/6,2,548263009,True,1
12361902,11,first_set_winner,False,True,8/8,0/5,1,548279420,False,0
12361902,11,first_set_winner,False,True,19/10,3/6,2,548279638,False,0
12361902,12,total_games_won,True,False,11/6,8/5,Over,556087901,False,0
12361902,12,total_games_won,True,False,1/3,4/5,Under,556087655,False,0
12361903,1,full_time,True,False,14/8,9/10,1,548262300,True,0
12361903,1,full_time,True,False,7/8,12/5,2,548262387,True,1
12361903,11,first_set_winner,True,True,19/4,15/7,1,548277115,True,1
12361903,11,first_set_winner,True,True,1/6,11/4,2,548277506,True,-1
12361903,12,total_games_won,True,True,17/5,0/9,Over,556065101,True,1
12361903,12,total_games_won,True,True,9/11,7/6,Under,556064711,True,-1
12361907,1,full_time,True,False,18/10,7/4,1,548261150,True,1
12361907,1,full_time,True,False,14/7,7/5,2,548261258,True,-1
12361907,11,first_set_winner,False,False,10/4,19/7,1,548271645,False,1
12361907,11,first_set_winner,False,False,16/7,6/7,2,548271707,False,-1
12361907,12,total_games_won,True,False,7/4,9/3,Over,555979394,True,0
12361907,12,total_games_won,True,False,11/5,17/6,Under,555979254,True,0
12361908,1,full_time,True,False,1/10,9/9,1,548260386,,1
12361908,1,full_time,True,False,15/4,17/11,2,548260398,,-1
12361908,11,first_set_winner,True,True,11/8,17/11,1,548270938,,0
12361908,11,first_set_winner,True,True,7/7,12/4,2,548271029,,0
12361908,12,total_games_won,False,True,4/8,5/2,Over,555933451,,0
12361908,12,total_games_won,False,True,15/4,17/10,Under,555933396,,0
12361909,1,full_time,False,False,18/5,18/4,1,548260071,,-1
12361909,1,full_time,False,False,0/8,19/6,2,548260116,,1
12361909,11,first_set_winner,True,True,18/10,9/11,1,548269601,,-1
12361909,11,first_set_winner,True,True,6/9,7/11,2,548269743,,1
12361909,12,total_games_won,False,False,7/6,13/5,Over,567331186,,-1
12361909,12,total_games_won,False,False,7/3,10/7,Under,567331119,,1
12361910,1,full_time,False,False,15/6,17/3,1,548189500,,-1
12361910,1,full_time,False,False,6/10,15/6,2,548189538,,1
12361910,11,first_set_winner,True,True,2/9,10/4,1,548229680,,-1
12361910,11,first_set_winner,True,True,5/8,5/5,2,548229868,,1
12361910,12,total_games_won,False,True,4/4,0/4,Over,557345997,,0
12361910,12,total_games_won,False,True,14/2,14/5,Under,557345996,,0
12361911,1,full_time,False,False,8/9,6/4,1,548180851,,-1
12361911,1,full_time,False,False,0/3,16/6,2,548180999,,1
12361911,11,first_set_winner,True,True,17/3,15/11,1,548201272,,-1
12361911,11,first_set_winner,True,True,11/4,3/8,2,548201299,,1
12361911,12,total_games_won,False,True,17/3,12/10,Over,555471321,,-1
12361911,12,total_games_won,False,True,16/11,5/4,Under,555471256,,1
12361912,1,full_time,True,True,14/7,19/3,1,548188907,,-1
12361912,1,full_time,True,True,0/7,2/4,2,548188962,,1
12361912,11,first_set_winner,True,False,3/9,10/6,1,548227576,,-1
12361912,11,first_set_winner,True,False,5/2,4/3,2,548227861,,1
12361912,12,total_games_won,True,True,4/11,8/7,Over,557330266,,0
12361912,12,total_games_won,True,True,8/5,1/6,Under,557330188,,0
12361913,1,full_time,False,False,1/10,19/6,1,548188373,,0
12361913,1,full_time,False,False,4/2,1/3,2,548188576,,0
12361913,11,first_set_winner,True,False,4/10,14/7,1,548226104,,0
12361913,11,first_set_winner,True,False,9/7,3/2,2,548226107,,0
12361913,12,total_games_won,False,True,6/7,0/6,Over,557309588,,-1
12361913,12,total_games_won,False,True,9/7,16/6,Under,557309581,,1
12361914,1,full_time,False,True,13/10,2/9,1,548187956,False,-1
12361914,1,full_time,False,True,11/3,19/9,2,548188090,False,1
12361914,11,first_set_winner,False,False,18/6,1/6,1,548224896,True,-1
12361914,11,first_set_winner,False,False,8/11,1/11,2,548224904,False,1
12361914,12,total_games_won,True,False,0/5,11/11,Over,557281685,True,0
12361914,12,total_games_won,True,False,4/9,9/2,Under,557281462,True,0
12361915,1,full_time,False,True,15/5,16/2,1,548187110,,1
12361915,1,full_time,False,True,13/7,4/7,2,548187308,,-1
12361915,11,first_set_winner,False,True,6/7,17/4,1,548222903,,0
12361915,11,first_set_winner,False,True,2/11,7/8,2,548222909,,0
12361915,12,total_games_won,True,True,5/5,3/7,Over,555863358,,0
12361915,12,total_games_won,True,True,9/2,17/11,Under,555863187,,0
12361916,1,full_time,True,True,0/2,9/2,1,548186859,,-1
12361916,1,full_time,True,True,16/11,19/6,2,548186951,,1
12361916,11,first_set_winner,False,True,2/3,19/3,1,548222312,,-1
12361916,11,first_set_winner,False,True,8/11,4/9,2,548222313,,1
12361916,12,total_games_won,True,False,12/9,9/7,Over,557262333,,0
12361916,12,total_games_won,True,False,4/7,13/5,Under,557262322,,0
12361917,1,full_time,True,False,5/8,19/6,1,548181596,False,1
12361917,1,full_time,True,False,9/7,13/4,2,548181738,True,-1
12361917,11,first_set_winner,True,True,14/9,12/2,1,548202856,True,1
12361917,11,first_set_winner,True,True,0/8,14/3,2,548202866,True,-1
12361918,1,full_time,True,True,0/6,18/8,1,548186296,,1
12361918,1,full_time,True,True,13/2,12/2,2,548186373,,-1
12361918,11,first_set_winner,True,True,19/9,12/8,1,548221140,,1
12361918,11,first_set_winner,True,True,16/6,6/2,2,548221235,,-1
12361918,12,total_games_won,True,True,19/2,4/2,Over,567288472,,1
12361918,12,total_games_won,True,True,10/2,4/5,Under,567288235,,-1
12361919,1,full_time,True,True,15/10,3/3,1,548185886,False,1
12361919,1,full_time,True,True,19/9,0/7,2,548186075,False,-1
12361919,11,first_set_winner,False,False,6/2,4/3,1,548219811,False,1
12361919,11,first_set_winner,False,False,0/7,7/7,2,548219858,True,-1
12361919,12,total_games_won,False,False,13/2,13/3,Over,555816259,False,0
12361919,12,total_games_won,False,False,13/10,19/4,Under,555816202,False,0
12361921,1,full_time,True,False,13/3,5/7,1,548184286,,-1
12361921,1,full_time,True,False,17/3,1/4,2,548184363,,1
12361921,11,first_set_winner,False,False,6/5,15/10,1,548215720,,-1
12361921,11,first_set_winner,False,False,13/6,9/9,2,548215807,,1
12361921,12,total_games_won,True,True,3/3,3/4,Over,555741413,,0
12361921,12,total_games_won,True,True,19/10,18/3,Under,555741359,,0
12361922,1,full_time,False,False,8/5,4/10,1,548183986,,1
12361922,1,full_time,False,False,4/4,3/5,2,548184042,,-1
12361922,11,first_set_winner,False,False,0/4,17/9,1,548214674,,1
12361922,11,first_set_winner,False,False,8/5,11/8,2,548214682,,-1
12361922,12,total_games_won,True,True,4/8,18/3,Over,566401773,,0
12361922,12,total_games_won,True,True,16/6,12/11,Under,566401759,,0
12361923,1,full_time,True,False,3/8,1/6,1,548183785,,0
12361923,1,full_time,True,False,19/8,2/11,2,548183808,,0
12361923,11,first_set_winner,False,True,4/5,8/6,1,548213317,,0
12361923,11,first_set_winner,False,True,17/6,11/9,2,548213349,,0
12361923,12,total_games_won,True,True,18/2,16/6,Over,555703298,,0
